,gadget,val1,val2,val3,val4,val5
1332,"['camel_vee_data_cache_contains_message_info_data', '(', 'CamelVeeDataCache', '*', 'data_cache', ',', 'CamelFolder', '*', 'folder', ',', 'const', 'gchar', '*', 'orig_message_uid', ')', '{', 'gboolean', 'res', ';', 'VeeData', 'vdata', ';', 'g_return_val_if_fail', '(', 'CAMEL_IS_VEE_DATA_CACHE', '(', 'data_cache', ')', ',', 'FALSE', ')', ';', 'g_return_val_if_fail', '(', 'CAMEL_IS_FOLDER', '(', 'folder', ')', ',', 'FALSE', ')', ';', 'g_return_val_if_fail', '(', 'orig_message_uid', '!=', 'NULL', ',', 'FALSE', ')', ';', 'g_mutex_lock', '(', '&', 'data_cache', '->', 'priv', '->', 'mi_mutex', ')', ';', 'vdata', '.', 'folder', '=', 'folder', ';', 'vdata', '.', 'orig_message_uid', '=', 'camel_pstring_strdup', '(', 'orig_message_uid', ')', ';', 'res', '=', 'g_hash_table_lookup', '(', 'data_cache', '->', 'priv', '->', 'orig_message_uid_hash', ',', '&', 'vdata', ')', '!=', 'NULL', ';', 'camel_pstring_free', '(', 'vdata', '.', 'orig_message_uid', ')', ';', 'g_mutex_unlock', '(', '&', 'data_cache', '->', 'priv', '->', 'mi_mutex', ')', ';', 'return', 'res', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1333,"['writeStreamMarshalUnmarshalCode', '(', 'Output', '&', 'out', ',', 'const', 'TypePtr', '&', 'type', ',', 'const', 'string', '&', 'param', ',', 'bool', 'marshal', ',', 'const', 'string', '&', 'str', ',', 'const', 'StringList', '&', 'metaData', ',', 'int', 'typeCtx', ')', '{', 'string', 'fixedParam', '=', 'fixKwd', '(', 'param', ')', ';', 'string', 'stream', ';', 'if', '(', 'str', '.', 'empty', '(', ')', ')', '{', 'stream', '=', 'marshal', '?', '""""', ':', '""""', ';', '}', '{', 'stream', '=', 'str', ';', '}', 'if', '(', 'marshal', ')', '{', 'out', '<<', 'nl', '<<', 'stream', '<<', '""""', '<<', 'fixedParam', '<<', '""""', ';', '}', '{', 'out', '<<', 'nl', '<<', 'stream', '<<', '""""', '<<', 'fixedParam', '<<', '""""', ';', '}', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1334,"['gfilechooser_mouse', '(', 'GGadget', '*', 'g', ',', 'GEvent', '*', 'event', ')', '{', 'GFileChooser', '*', 'gfc', '=', '(', 'GFileChooser', '*', ')', 'g', ';', 'if', '(', '(', 'event', '->', 'type', '==', 'et_mouseup', '||', 'event', '->', 'type', '==', 'et_mousedown', ')', '&&', '(', 'event', '->', 'u', '.', 'mouse', '.', 'button', '>=', '4', '&&', 'event', '->', 'u', '.', 'mouse', '.', 'button', '<=', '7', ')', ')', '{', 'if', '(', 'gfc', '->', 'files', '->', 'vsb', '!=', 'NULL', ')', 'return', '(', 'GGadgetDispatchEvent', '(', '&', 'gfc', '->', 'files', '->', 'vsb', '->', 'g', ',', 'event', ')', ')', ';', 'return', '(', 'true', ')', ';', '}', 'return', '(', 'false', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1335,"['do_one_keyinfo', '(', 'ctrl_t', 'ctrl', ',', 'const', 'unsigned', 'char', '*', 'grip', ',', 'assuan_context_t', 'ctx', ',', 'int', 'data', ',', 'int', 'with_ssh_fpr', ',', 'int', 'in_ssh', ',', 'int', 'ttl', ',', 'int', 'disabled', ',', 'int', 'confirm', ')', '{', 'gpg_error_t', 'err', ';', 'char', 'hexgrip', '[', '40', '+', '1', ']', ';', 'char', '*', 'fpr', '=', 'NULL', ';', 'int', 'keytype', ';', 'unsigned', 'char', '*', 'shadow_info', '=', 'NULL', ';', 'char', '*', 'serialno', '=', 'NULL', ';', 'char', '*', 'idstr', '=', 'NULL', ';', 'const', 'char', '*', 'keytypestr', ';', 'int', 'missing_key', '=', '0', ';', 'char', 'ttlbuf', '[', '20', ']', ';', 'char', 'flagsbuf', '[', '5', ']', ';', 'err', '=', 'agent_key_info_from_file', '(', 'ctrl', ',', 'grip', ',', '&', 'keytype', ',', '&', 'shadow_info', ')', ';', 'if', '(', 'err', ')', '{', 'if', '(', 'in_ssh', '&&', 'gpg_err_code', '(', 'err', ')', '==', 'GPG_ERR_NOT_FOUND', ')', 'missing_key', '=', '1', ';', 'goto', 'leave', ';', '}', 'bin2hex', '(', 'grip', ',', '20', ',', 'hexgrip', ')', ';', 'if', '(', 'ttl', '>', '0', ')', 'snprintf', '(', 'ttlbuf', ',', 'sizeof', 'ttlbuf', ',', '""""', ',', 'ttl', ')', ';', 'strcpy', '(', 'ttlbuf', ',', '""""', ')', ';', '*', 'flagsbuf', '=', '0', ';', 'if', '(', 'disabled', ')', 'strcat', '(', 'flagsbuf', ',', '""""', ')', ';', 'if', '(', 'in_ssh', ')', 'strcat', '(', 'flagsbuf', ',', '""""', ')', ';', 'if', '(', 'confirm', ')', 'strcat', '(', 'flagsbuf', ',', '""""', ')', ';', 'if', '(', '!', '*', 'flagsbuf', ')', 'strcpy', '(', 'flagsbuf', ',', '""""', ')', ';', 'if', '(', 'missing_key', ')', '{', 'keytypestr', '=', '""""', ';', '}', '{', 'switch', '(', 'keytype', ')', '{', 'case', 'PRIVATE_KEY_CLEAR', ':', 'keytypestr', '=', '""""', ';', 'break', ';', 'case', 'PRIVATE_KEY_PROTECTED', ':', 'keytypestr', '=', '""""', ';', 'break', ';', 'case', 'PRIVATE_KEY_SHADOWED', ':', 'keytypestr', '=', '""""', ';', 'break', ';', 'default', ':', 'keytypestr', '=', '""""', ';', 'break', ';', '}', '}', 'if', '(', 'with_ssh_fpr', ')', '{', 'gcry_sexp_t', 'key', ';', 'if', '(', '!agent_raw_key_from_file', '(', 'ctrl', ',', 'grip', ',', '&', 'key', ')', ')', '{', 'ssh_get_fingerprint_string', '(', 'key', ',', '&', 'fpr', ')', ';', 'gcry_sexp_release', '(', 'key', ')', ';', '}', '}', 'if', '(', 'shadow_info', ')', '{', 'err', '=', 'parse_shadow_info', '(', 'shadow_info', ',', '&', 'serialno', ',', '&', 'idstr', ')', ';', 'if', '(', 'err', ')', 'goto', 'leave', ';', '}', '/', '*', 'Note', 'that', 'we', ""don't"", 'support', 'the', 'CACHED', 'and', 'PROTECTION', 'values', 'gnupg', '2', '.', '1', 'does', '.', 'We', 'print', ""''"", 'instead', '.', 'However', 'we', 'support', 'if', '(', '!data', ')', 'err', '=', 'agent_write_status', '(', 'ctrl', ',', '""""', ',', 'hexgrip', ',', 'keytypestr', ',', 'serialno', '?', 'serialno', ':', '""""', ',', 'idstr', '?', 'idstr', ':', '""""', ',', '""""', ',', '""""', ',', 'fpr', '?', 'fpr', ':', '""""', ',', 'ttlbuf', ',', 'flagsbuf', ',', 'NULL', ')', ';', '{', 'char', '*', 'string', ';', 'string', '=', 'xtryasprintf', '(', '""""', ',', 'hexgrip', ',', 'keytypestr', ',', 'serialno', '?', 'serialno', ':', '""""', ',', 'idstr', '?', 'idstr', ':', '""""', ',', 'fpr', '?', 'fpr', ':', '""""', ',', 'ttlbuf', ',', 'flagsbuf', ')', ';', 'if', '(', '!string', ')', 'err', '=', 'gpg_error_from_syserror', '(', ')', ';', 'err', '=', 'assuan_send_data', '(', 'ctx', ',', 'string', ',', 'strlen', '(', 'string', ')', ')', ';', 'xfree', '(', 'string', ')', ';', '}', 'leave', ':', 'xfree', '(', 'fpr', ')', ';', 'xfree', '(', 'shadow_info', ')', ';', 'xfree', '(', 'serialno', ')', ';', 'xfree', '(', 'idstr', ')', ';', 'return', 'err', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1336,"['glusterd_volume_compute_cksum', '(', 'glusterd_volinfo_t', '*', 'volinfo', ')', '{', 'int32_t', 'ret', '=', '-', '1', ';', 'glusterd_conf_t', '*', 'priv', '=', 'NULL', ';', 'char', 'path', '[', 'PATH_MAX', ']', '=', '{', '0', ',', '}', ';', 'char', 'cksum_path', '[', 'PATH_MAX', ']', '=', '{', '0', ',', '}', ';', 'char', 'filepath', '[', 'PATH_MAX', ']', '=', '{', '0', ',', '}', ';', 'int', 'fd', '=', '-', '1', ';', 'uint32_t', 'cksum', '=', '0', ';', 'char', 'buf', '[', '4096', ']', '=', '{', '0', ',', '}', ';', 'char', 'sort_filepath', '[', 'PATH_MAX', ']', '=', '{', '0', '}', ';', 'gf_boolean_t', 'unlink_sortfile', '=', '_gf_false', ';', 'int', 'sort_fd', '=', '0', ';', 'runner_t', 'runner', ';', 'GF_ASSERT', '(', 'volinfo', ')', ';', 'priv', '=', 'THIS', '->', 'private', ';', 'GF_ASSERT', '(', 'priv', ')', ';', 'GLUSTERD_GET_VOLUME_DIR', '(', 'path', ',', 'volinfo', ',', 'priv', ')', ';', 'snprintf', '(', 'cksum_path', ',', 'sizeof', '(', 'cksum_path', ')', ',', '""""', ',', 'path', ',', 'GLUSTERD_CKSUM_FILE', ')', ';', 'fd', '=', 'open', '(', 'cksum_path', ',', 'O_RDWR', '|', 'O_APPEND', '|', 'O_CREAT', '|', 'O_TRUNC', ',', '0644', ')', ';', 'if', '(', '-', '1', '==', 'fd', ')', '{', 'gf_log', '(', 'THIS', '->', 'name', ',', 'GF_LOG_ERROR', ',', '""""', ',', 'cksum_path', ',', 'errno', ')', ';', 'ret', '=', '-', '1', ';', 'goto', 'out', ';', '}', 'snprintf', '(', 'filepath', ',', 'sizeof', '(', 'filepath', ')', ',', '""""', ',', 'path', ',', 'GLUSTERD_VOLUME_INFO_FILE', ')', ';', 'snprintf', '(', 'sort_filepath', ',', 'sizeof', '(', 'sort_filepath', ')', ',', '""""', ',', 'volinfo', '->', 'volname', ')', ';', 'sort_fd', '=', 'mkstemp', '(', 'sort_filepath', ')', ';', 'if', '(', 'sort_fd', '<', '0', ')', '{', 'gf_log', '(', 'THIS', '->', 'name', ',', 'GF_LOG_ERROR', ',', '""""', ',', 'strerror', '(', 'errno', ')', ',', 'volinfo', '->', 'volname', ')', ';', 'goto', 'out', ';', '}', 'else', '{', 'unlink_sortfile', '=', '_gf_true', ';', '}', 'runinit', '(', '&', 'runner', ')', ';', 'runner_add_args', '(', '&', 'runner', ',', '""""', ',', 'filepath', ',', 'NULL', ')', ';', 'runner_redir', '(', '&', 'runner', ',', 'STDOUT_FILENO', ',', 'sort_fd', ')', ';', 'ret', '=', 'runner_run', '(', '&', 'runner', ')', ';', 'close', '(', 'sort_fd', ')', ';', 'if', '(', 'ret', ')', '{', 'gf_log', '(', 'THIS', '->', 'name', ',', 'GF_LOG_ERROR', ',', '""""', ',', 'filepath', ',', 'sort_filepath', ')', ';', 'goto', 'out', ';', '}', 'ret', '=', 'get_checksum_for_path', '(', 'sort_filepath', ',', '&', 'cksum', ')', ';', 'if', '(', 'ret', ')', '{', 'gf_log', '(', 'THIS', '->', 'name', ',', 'GF_LOG_ERROR', ',', '""""', ',', 'sort_filepath', ')', ';', 'goto', 'out', ';', '}', 'snprintf', '(', 'buf', ',', 'sizeof', '(', 'buf', ')', ',', '""""', ',', '""""', ',', 'cksum', ')', ';', 'ret', '=', 'write', '(', 'fd', ',', 'buf', ',', 'strlen', '(', 'buf', ')', ')', ';', 'if', '(', 'ret', '<=', '0', ')', '{', 'ret', '=', '-', '1', ';', 'goto', 'out', ';', '}', 'ret', '=', 'get_checksum_for_file', '(', 'fd', ',', '&', 'cksum', ')', ';', 'if', '(', 'ret', ')', 'goto', 'out', ';', 'volinfo', '->', 'cksum', '=', 'cksum', ';', 'out', ':', 'if', '(', 'fd', '>', '0', ')', 'close', '(', 'fd', ')', ';', 'if', '(', 'unlink_sortfile', ')', 'unlink', '(', 'sort_filepath', ')', ';', 'gf_log', '(', 'THIS', '->', 'name', ',', 'GF_LOG_DEBUG', ',', '""""', ',', 'ret', ')', ';', 'return', 'ret', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  True,CWE-other  True
1337,"['addMAC', '(', 'pMAC_t', 'pMAC', ',', 'unsigned', 'char', '*', 'mac', ')', '{', 'pMAC_t', 'cur', '=', 'pMAC', ';', 'if', '(', 'mac', '==', 'NULL', ')', 'return', '-', '1', ';', 'if', '(', 'pMAC', '==', 'NULL', ')', 'return', '-', '1', ';', 'while', '(', 'cur', '->', 'next', '!=', 'NULL', ')', 'cur', '=', 'cur', '->', 'next', ';', '/', '/', 'alloc', 'cur', '->', 'next', '=', '(', 'pMAC_t', ')', 'malloc', '(', 'sizeof', '(', 'struct', 'MAC_list', ')', ')', ';', 'cur', '=', 'cur', '->', 'next', ';', '/', '/', 'set', 'memcpy', '(', 'cur', '->', 'mac', ',', 'mac', ',', '6', ')', ';', 'cur', '->', 'next', '=', 'NULL', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1338,"['fat32_fs_info_verbose_info', '(', 'const', 'struct', 'fat32_fs_info_t', '*', 'fs_info', ')', '{', 'CHECK_NN', '(', 'log_debug', '(', '""""', ')', ')', ';', 'CHECK_NN', '(', 'log_debug', '(', '""""', 'PRIx32', ',', 'fs_info', '->', 'lead_signature', ')', ')', ';', 'CHECK_NN', '(', 'log_debug', '(', '""""', 'PRIx32', ',', 'fs_info', '->', 'struct_signature', ')', ')', ';', 'CHECK_NN', '(', 'log_debug', '(', '""""', 'PRIx32', ',', 'fs_info', '->', 'trail_signature', ')', ')', ';', 'CHECK_NN', '(', 'log_debug', '(', '""""', 'PRIu32', ',', 'fs_info', '->', 'last_free_count', ')', ')', ';', 'CHECK_NN', '(', 'log_debug', '(', '""""', 'PRIu32', ',', 'fs_info', '->', 'free_cluster_hint', ')', ')', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1339,"['qlcnic_82xx_read_phys_port_id', '(', 'struct', 'qlcnic_adapter', '*', 'adapter', ')', '{', 'u8', 'mac', '[', 'ETH_ALEN', ']', ';', 'int', 'ret', ';', 'ret', '=', 'qlcnic_get_mac_address', '(', 'adapter', ',', 'mac', ',', 'adapter', '->', 'ahw', '->', 'physical_port', ')', ';', 'if', '(', 'ret', ')', 'return', 'ret', ';', 'memcpy', '(', 'adapter', '->', 'ahw', '->', 'phys_port_id', ',', 'mac', ',', 'ETH_ALEN', ')', ';', 'adapter', '->', 'flags', '|=', 'QLCNIC_HAS_PHYS_PORT_ID', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1340,"['sendquery', '(', 'isc_task_t', '*', 'task', ',', 'isc_event_t', '*', 'event', ')', '{', 'struct', 'in_addr', 'inaddr', ';', 'isc_sockaddr_t', 'address', ';', 'isc_region_t', 'r', ';', 'isc_result_t', 'result', ';', 'dns_fixedname_t', 'keyname', ';', 'dns_fixedname_t', 'ownername', ';', 'isc_buffer_t', 'namestr', ',', 'keybuf', ';', 'unsigned', 'char', 'keydata', '[', '9', ']', ';', 'dns_message_t', '*', 'query', ';', 'dns_request_t', '*', 'request', ';', 'static', 'char', 'keystr', '[', ']', '=', '""""', ';', 'isc_event_free', '(', '&', 'event', ')', ';', 'result', '=', 'ISC_R_FAILURE', ';', 'if', '(', 'inet_pton', '(', 'AF_INET', ',', '""""', ',', '&', 'inaddr', ')', '!=', '1', ')', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'isc_sockaddr_fromin', '(', '&', 'address', ',', '&', 'inaddr', ',', 'PORT', ')', ';', 'dns_fixedname_init', '(', '&', 'keyname', ')', ';', 'isc_buffer_constinit', '(', '&', 'namestr', ',', '""""', ',', '9', ')', ';', 'isc_buffer_add', '(', '&', 'namestr', ',', '9', ')', ';', 'result', '=', 'dns_name_fromtext', '(', 'dns_fixedname_name', '(', '&', 'keyname', ')', ',', '&', 'namestr', ',', 'NULL', ',', '0', ',', 'NULL', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'dns_fixedname_init', '(', '&', 'ownername', ')', ';', 'isc_buffer_constinit', '(', '&', 'namestr', ',', 'ownername_str', ',', 'strlen', '(', 'ownername_str', ')', ')', ';', 'isc_buffer_add', '(', '&', 'namestr', ',', 'strlen', '(', 'ownername_str', ')', ')', ';', 'result', '=', 'dns_name_fromtext', '(', 'dns_fixedname_name', '(', '&', 'ownername', ')', ',', '&', 'namestr', ',', 'NULL', ',', '0', ',', 'NULL', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'isc_buffer_init', '(', '&', 'keybuf', ',', 'keydata', ',', '9', ')', ';', 'result', '=', 'isc_base64_decodestring', '(', 'keystr', ',', '&', 'keybuf', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'isc_buffer_usedregion', '(', '&', 'keybuf', ',', '&', 'r', ')', ';', 'initialkey', '=', 'NULL', ';', 'result', '=', 'dns_tsigkey_create', '(', 'dns_fixedname_name', '(', '&', 'keyname', ')', ',', 'DNS_TSIG_HMACMD5_NAME', ',', 'isc_buffer_base', '(', '&', 'keybuf', ')', ',', 'isc_buffer_usedlength', '(', '&', 'keybuf', ')', ',', 'ISC_FALSE', ',', 'NULL', ',', '0', ',', '0', ',', 'mctx', ',', 'ring', ',', '&', 'initialkey', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'query', '=', 'NULL', ';', 'result', '=', 'dns_message_create', '(', 'mctx', ',', 'DNS_MESSAGE_INTENTRENDER', ',', '&', 'query', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'result', '=', 'dns_tkey_builddhquery', '(', 'query', ',', 'ourkey', ',', 'dns_fixedname_name', '(', '&', 'ownername', ')', ',', 'DNS_TSIG_HMACMD5_NAME', ',', '&', 'nonce', ',', '3600', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', 'request', '=', 'NULL', ';', 'result', '=', 'dns_request_create', '(', 'requestmgr', ',', 'query', ',', '&', 'address', ',', 'DNS_REQUESTOPT_TCP', ',', 'initialkey', ',', 'TIMEOUT', ',', 'task', ',', 'recvquery', ',', 'query', ',', '&', 'request', ')', ';', 'CHECK', '(', '""""', ',', 'result', ')', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1341,"['p7_hmm_CreateBody', '(', 'P7_HMM', '*', 'hmm', ',', 'int', 'M', ',', 'const', 'ESL_ALPHABET', '*', 'abc', ')', '{', 'int', 'k', ';', 'int', 'status', ';', 'hmm', '->', 'abc', '=', 'abc', ';', 'hmm', '->', 'M', '=', 'M', ';', 'ESL_ALLOC', '(', 'hmm', '->', 't', ',', '(', 'M', '+', '1', ')', '*', 'sizeof', '(', 'float', '*', ')', ')', ';', 'ESL_ALLOC', '(', 'hmm', '->', 'mat', ',', '(', 'M', '+', '1', ')', '*', 'sizeof', '(', 'float', '*', ')', ')', ';', 'ESL_ALLOC', '(', 'hmm', '->', 'ins', ',', '(', 'M', '+', '1', ')', '*', 'sizeof', '(', 'float', '*', ')', ')', ';', 'hmm', '->', 't', '[', '0', ']', '=', 'NULL', ';', 'hmm', '->', 'mat', '[', '0', ']', '=', 'NULL', ';', 'hmm', '->', 'ins', '[', '0', ']', '=', 'NULL', ';', 'ESL_ALLOC', '(', 'hmm', '->', 't', '[', '0', ']', ',', '(', 'p7H_NTRANSITIONS', '*', '(', 'M', '+', '1', ')', ')', '*', 'sizeof', '(', 'float', ')', ')', ';', 'ESL_ALLOC', '(', 'hmm', '->', 'mat', '[', '0', ']', ',', '(', 'abc', '->', 'K', '*', '(', 'M', '+', '1', ')', ')', '*', 'sizeof', '(', 'float', ')', ')', ';', 'ESL_ALLOC', '(', 'hmm', '->', 'ins', '[', '0', ']', ',', '(', 'abc', '->', 'K', '*', '(', 'M', '+', '1', ')', ')', '*', 'sizeof', '(', 'float', ')', ')', ';', 'for', '(', 'k', '=', '1', ';', 'k', '<=', 'M', ';', 'k', '++', ')', '{', 'hmm', '->', 'mat', '[', 'k', ']', '=', 'hmm', '->', 'mat', '[', '0', ']', '+', 'k', '*', 'hmm', '->', 'abc', '->', 'K', ';', 'hmm', '->', 'ins', '[', 'k', ']', '=', 'hmm', '->', 'ins', '[', '0', ']', '+', 'k', '*', 'hmm', '->', 'abc', '->', 'K', ';', 'hmm', '->', 't', '[', 'k', ']', '=', 'hmm', '->', 't', '[', '0', ']', '+', 'k', '*', 'p7H_NTRANSITIONS', ';', '}', '/', '*', 'Enforce', 'conventions', 'on', 'unused', 'but', 'allocated', 'distributions', ',', '*', 'Compare', '(', ')', 'tests', 'succeed', 'unless', 'memory', 'was', 'corrupted', '.', 'if', '(', '(', 'status', '=', 'p7_hmm_Zero', '(', 'hmm', ')', ')', '!=', 'eslOK', ')', 'goto', 'ERROR', ';', 'hmm', '->', 'mat', '[', '0', ']', '[', '0', ']', '=', '1', '.', '0', ';', 'hmm', '->', 't', '[', '0', ']', '[', 'p7H_DM', ']', '=', '1', '.', '0', ';', 'if', '(', 'hmm', '->', 'flags', '&', 'p7H_RF', ')', 'ESL_ALLOC', '(', 'hmm', '->', 'rf', ',', '(', 'M', '+', '2', ')', '*', 'sizeof', '(', 'char', ')', ')', ';', 'if', '(', 'hmm', '->', 'flags', '&', 'p7H_MMASK', ')', 'ESL_ALLOC', '(', 'hmm', '->', 'mm', ',', '(', 'M', '+', '2', ')', '*', 'sizeof', '(', 'char', ')', ')', ';', 'if', '(', 'hmm', '->', 'flags', '&', 'p7H_CONS', ')', 'ESL_ALLOC', '(', 'hmm', '->', 'consensus', ',', '(', 'M', '+', '2', ')', '*', 'sizeof', '(', 'char', ')', ')', ';', 'if', '(', 'hmm', '->', 'flags', '&', 'p7H_CS', ')', 'ESL_ALLOC', '(', 'hmm', '->', 'cs', ',', '(', 'M', '+', '2', ')', '*', 'sizeof', '(', 'char', ')', ')', ';', 'if', '(', 'hmm', '->', 'flags', '&', 'p7H_CA', ')', 'ESL_ALLOC', '(', 'hmm', '->', 'ca', ',', '(', 'M', '+', '2', ')', '*', 'sizeof', '(', 'char', ')', ')', ';', 'if', '(', 'hmm', '->', 'flags', '&', 'p7H_MAP', ')', 'ESL_ALLOC', '(', 'hmm', '->', 'map', ',', '(', 'M', '+', '1', ')', '*', 'sizeof', '(', 'int', ')', ')', ';', 'return', 'eslOK', ';', 'ERROR', ':', 'return', 'status', ';', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1342,"['process_aliases', '(', 'World', '*', 'world', ',', 'const', 'char', '*', 'cmdline', ',', 'int', 'start', ',', 'int', 'end', ')', '{', 'char', 'cmd', '[', 'MAX_BUFFER', '+', '1', ']', ';', 'int', 'len', '=', 'end', '-', 'start', ';', 'char', '*', 'result', ';', 'if', '(', 'len', '>=', 'MAX_BUFFER', ')', '{', 'ansitextview_append_string_nl', '(', 'world', '->', 'gui', ',', '_', '(', '""""', ')', ')', ';', 'process_command', '(', 'world', ',', 'cmdline', '+', 'start', ',', 'len', ')', ';', 'return', ';', '}', 'memcpy', '(', 'cmd', ',', 'cmdline', '+', 'start', ',', 'len', ')', ';', 'cmd', '[', 'len', ']', '=', ""''"", ';', 'result', '=', 'substitute_aliases', '(', 'world', ',', 'cmd', ')', ';', 'if', '(', 'result', ')', '{', 'parse_commands', '(', 'world', ',', 'result', ',', 'strlen', '(', 'result', ')', ')', ';', 'g_free', '(', 'result', ')', ';', '}', 'else', '{', 'process_command', '(', 'world', ',', 'cmd', ',', 'len', ')', ';', '}', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
1343,"['_e_fileman_dbus_daemon_open_directory_cb', '(', 'E_DBus_Object', '*', 'obj', '__UNUSED__', ',', 'DBusMessage', '*', 'message', ')', '{', 'DBusMessageIter', 'itr', ';', 'const', 'char', '*', 'directory', '=', 'NULL', ',', '*', 'p', ';', 'char', '*', 'dev', ',', '*', 'to_free', '=', 'NULL', ';', 'E_Zone', '*', 'zone', ';', 'dbus_message_iter_init', '(', 'message', ',', '&', 'itr', ')', ';', 'dbus_message_iter_get_basic', '(', '&', 'itr', ',', '&', 'directory', ')', ';', 'if', '(', '(', '!directory', ')', '||', '(', 'directory', '[', '0', ']', '==', ""''"", ')', ')', 'return', '_e_fileman_dbus_daemon_error', '(', 'message', ',', '""""', ')', ';', 'zone', '=', 'e_util_zone_current_get', '(', 'e_manager_current_get', '(', ')', ')', ';', 'if', '(', '!zone', ')', 'return', '_e_fileman_dbus_daemon_error', '(', 'message', ',', '""""', ')', ';', 'if', '(', 'strstr', '(', 'directory', ',', '""""', ')', ')', '{', 'Efreet_Uri', '*', 'uri', '=', 'efreet_uri_decode', '(', 'directory', ')', ';', 'directory', '=', 'NULL', ';', 'if', '(', 'uri', ')', '{', 'if', '(', '(', 'uri', '->', 'protocol', ')', '&&', '(', 'strcmp', '(', 'uri', '->', 'protocol', ',', '""""', ')', '==', '0', ')', ')', 'directory', '=', 'to_free', '=', 'strdup', '(', 'uri', '->', 'path', ')', ';', 'efreet_uri_free', '(', 'uri', ')', ';', '}', 'if', '(', '!directory', ')', 'return', '_e_fileman_dbus_daemon_error', '(', 'message', ',', '""""', ')', ';', '}', 'p', '=', 'strchr', '(', 'directory', ',', ""''"", ')', ';', 'if', '(', 'p', ')', '{', 'int', 'len', '=', 'p', '-', 'directory', '+', '1', ';', 'dev', '=', 'malloc', '(', 'len', '+', '1', ')', ';', 'if', '(', '!dev', ')', '{', 'free', '(', 'to_free', ')', ';', 'return', '_e_fileman_dbus_daemon_error', '(', 'message', ',', '""""', ')', ';', '}', 'memcpy', '(', 'dev', ',', 'directory', ',', 'len', ')', ';', 'dev', '[', 'len', ']', '=', ""''"", ';', 'if', '(', '(', 'dev', '[', '0', ']', '!=', ""''"", ')', '&&', '(', 'dev', '[', '0', ']', '!=', ""''"", ')', ')', 'directory', '+=', 'p', '-', 'directory', ';', '}', '{', 'dev', '=', 'strdup', '(', 'directory', ')', ';', 'directory', '=', '""""', ';', '}', 'e_fwin_new', '(', 'zone', '->', 'container', ',', 'dev', ',', 'directory', ')', ';', 'free', '(', 'dev', ')', ';', 'free', '(', 'to_free', ')', ';', 'return', 'dbus_message_new_method_return', '(', 'message', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
1344,"['send_dtmf', '(', 'char', '*', 'buf', ',', 'char', '*', 'name', ',', 'int', 'id', ',', 'char', '*', 'args', ',', 'struct', 'adsi_script', '*', 'state', ',', 'const', 'char', '*', 'script', ',', 'int', 'lineno', ')', '{', 'char', 'dtmfstr', '[', '80', ']', ',', '*', 'a', ';', 'int', 'bytes', '=', '0', ';', 'if', '(', '!', '(', 'a', '=', 'get_token', '(', '&', 'args', ',', 'script', ',', 'lineno', ')', ')', ')', '{', 'ast_log', '(', 'LOG_WARNING', ',', '""""', ',', 'lineno', ',', 'script', ')', ';', 'return', '0', ';', '}', 'if', '(', 'process_token', '(', 'dtmfstr', ',', 'a', ',', 'sizeof', '(', 'dtmfstr', ')', '-', '1', ',', 'ARG_STRING', ')', ')', '{', 'ast_log', '(', 'LOG_WARNING', ',', '""""', ',', 'lineno', ',', 'script', ')', ';', 'return', '0', ';', '}', 'a', '=', 'dtmfstr', ';', 'while', '(', '*', 'a', ')', '{', 'if', '(', 'strchr', '(', 'validdtmf', ',', '*', 'a', ')', ')', '{', '*', 'buf', '=', '*', 'a', ';', 'buf', '++', ';', 'bytes', '++', ';', '}', 'ast_log', '(', 'LOG_WARNING', ',', '""""', ',', '*', 'a', ',', 'lineno', ',', 'script', ')', ';', 'a', '++', ';', '}', 'return', 'bytes', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
